sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021,sbt1_2022,sbt1_2023
63.3688,38.9495,48.8631,52.7679,51.8566,21.1091,17.8115,23.5413,18.6289,24.0323,25.6048,41.6149,26.5286,12.4372,7.87233,9.11861,16.1814,12.9768,15.1991,21.623,23.8071,27.132,34.199,33.617,33.6175,26.0132,22.1502,14.1084,25.1155,49.4278,54.0115,53.3549,43.379,32.4021,35.1187,34.3204,39.8854,56.1245,41.8994,31.1916,31.5412,46.7291,40.4795,30.9307,21.3969,23.9333,33.4962,36.0841,30.794,26.7587,20.5673,20.9133,26.4475,20.181,14.5442,8.06674,6.72544,6.02805,8.20855,9.24376,9.66009,8.96401,13.3087,15.1509,20.056,19.6181,19.1044,21.5653,31.372,27.9101,25.0325,26.4655,28.2046
69.0147,42.1441,51.5743,54.4752,49.181,20.8691,14.5988,20.8965,19.3621,24.0594,27.0579,45.2156,27.6911,10.6645,6.8472,7.67549,12.4908,9.64488,12.2952,20.2313,24.5328,27.8732,35.6657,34.9478,38.7769,31.0428,27.4079,20.4764,36.794,68.5582,67.81,60.3021,43.6371,29.4287,29.9404,28.2999,32.9171,46.8927,35.8029,27.3918,27.9341,41.3038,36.0559,28.3804,18.786,22.6443,34.3401,38.6531,35.2168,30.456,22.0433,21.1037,25.2601,18.3097,12.5139,6.73528,5.85488,5.76778,9.21085,10.7375,11.3626,11.854,18.9099,21.2623,26.8376,24.6088,21.421,22.6007,29.0755,22.7839,19.378,22.3519,25.0817
55.2508,32.9655,43.8326,46.3316,45.312,16.6785,15.308,23.7981,24.8782,25.3655,22.3915,36.1477,22.5972,13.3592,13.2484,8.97683,15.0725,12.096,13.5931,20.639,24.3188,28.3702,36.2071,37.125,40.8779,32.6094,28.9267,21.485,36.1149,69.4483,70.891,65.4922,48.4354,34.0151,35.1823,31.7241,36.118,51.2485,39.0096,29.4033,29.3104,42.465,37.3156,30.2524,21.6819,25.2166,37.2763,41.8982,37.7657,34.2152,25.2466,24.4052,28.1749,20.1523,13.6524,7.19288,5.62967,5.21767,7.23631,7.37414,7.01949,7.36736,13.3896,15.6762,21.0276,21.5433,21.8644,24.7514,35.9265,29.9083,22.6157,19.9189,18.5595
43.4312,25.5684,36.5962,40.786,43.131,15.5597,10.9702,19.0209,16.3601,20.2318,20.567,38.9717,25.6745,16.3805,17.0521,6.78747,9.38028,9.68612,12.2735,19.1502,22.1966,26.0401,34.6857,34.9295,38.698,30.672,27.1925,18.1761,32.6139,64.7111,65.2962,59.481,44.0274,29.7817,31.0865,28.8543,33.2462,48.6043,37.4292,28.6506,27.6691,37.2401,32.4964,25.62,17.7905,20.8101,30.0063,33.591,30.848,27.6645,21.3933,20.6301,24.699,19.6578,14.9452,8.26553,6.64829,6.14682,8.99717,10.3618,10.9039,10.7867,16.6148,19.1215,24.2064,23.095,21.7432,23.0841,31.4437,27.3091,24.179,28.0302,35.3029
38.6919,16.7603,27.7557,31.8795,35.4958,15.02,9.51957,18.8281,21.1351,26.881,27.0633,45.0037,25.0794,14.3157,12.1635,7.32317,11.7366,11.3878,13.0611,18.6333,22.4626,24.669,31.1524,32.045,35.0878,29.2149,26.0421,19.7056,34.537,66.7607,67.819,60.9954,44.5643,30.7493,32.3573,29.9457,34.3315,48.5732,36.2111,27.5762,28.0665,38.3336,33.0135,25.3025,17.5527,20.857,31.2133,32.8869,30.2228,28.8005,23.7595,24.5668,30.3999,23.6547,17.2368,9.97395,8.29175,7.29171,9.89512,10.7389,10.7473,10.7278,16.9176,18.7196,23.721,22.0099,20.2781,20.7266,27.62,21.4852,17.4367,18.0522,17.9419
51.6559,32.2608,44.5363,39.6336,41.6985,15.0827,9.47304,16.2985,19.884,23.7291,28.3618,43.041,28.0527,19.1076,16.9188,7.13365,10.6904,10.7973,12.4879,16.8104,20.9681,23.8729,31.4572,32.4005,36.4573,30.3018,26.9318,19.6632,35.438,69.1554,71.1111,65.4574,47.6789,33.0633,34.9621,32.6084,36.673,51.7848,38.7658,29.6891,29.1965,41.0535,35.5705,28.0998,19.1771,24.3775,38.563,42.3262,38.9514,37.1831,30.3723,29.7217,33.4039,23.4176,15.2799,8.00039,6.0988,5.31604,7.36533,8.48781,9.14192,9.47847,15.9134,17.2535,21.6642,21.8397,21.54,22.9727,30.8687,23.556,16.9441,13.678,11.8969
40.0357,22.4954,36.4484,35.3321,39.5356,16.6597,11.7835,19.3872,19.3638,23.0018,23.8705,41.2303,24.851,11.5348,7.65675,5.10372,6.21841,7.12012,9.51201,15.4719,18.8735,21.6633,29.2636,31.483,36.2936,29.6695,26.3773,17.2948,29.8717,57.7634,56.8441,50.2364,34.9166,22.6215,23.5336,22.4277,27.4165,42.9746,33.6997,26.3397,26.5839,38.9287,34.6534,27.9642,19.3942,22.8197,32.3848,35.9274,33.4691,30.2536,22.9691,22.2516,26.3494,19.7967,13.9108,7.55277,5.89306,5.8746,8.90192,10.123,10.988,11.2355,17.9007,19.3905,23.2663,21.8513,19.459,21.3757,32.7781,28.1345,25.7773,33.3204,42.2562
33.0754,15.2676,27.9163,33.9252,39.1277,16.7268,13.0734,21.4798,21.0474,25.4579,23.0223,38.5497,22.5436,14.5821,21.319,7.20108,6.21237,6.02519,9.42171,17.8813,22.3531,28.3008,36.8914,38.5915,42.0953,34.3426,31.2451,23.7373,38.3199,68.8624,68.8483,63.5282,46.4148,30.7891,30.5697,28.2031,32.5326,46.6791,35.8804,28.2037,27.0819,38.8221,33.6588,26.7699,18.2555,22.4997,33.1857,34.9364,31.2765,28.6238,21.2532,20.3567,23.2466,17.3534,12.7811,7.19855,5.89913,5.75602,8.47789,9.78057,10.2269,10.1457,15.5307,17.4227,23.0084,24.256,25.2048,28.4104,38.6987,31.9509,25.045,22.6672,19.3901
41.3922,22.3553,34.4764,35.5508,38.542,14.1686,11.1238,18.8184,20.597,24.7213,20.8345,32.0575,23.6009,14.1945,15.7865,5.99648,5.96774,5.65362,7.66958,13.5475,17.6495,19.9996,25.918,27.8914,31.4781,26.6731,23.996,16.0491,28.7625,58.37,62.7044,59.8708,46.628,34.6435,37.4657,34.126,37.7097,51.5051,39.1487,29.9939,28.5679,38.8577,33.7929,27.7988,19.9078,24.4455,36.1322,40.9097,36.7411,33.1694,25.7418,24.1362,25.9496,19.341,14.6586,8.10485,6.50221,6.11202,8.39856,9.29857,9.57425,9.3568,14.0981,14.0954,16.6737,16.5959,17.2788,20.3884,29.7658,26.5353,23.3786,24.3186,25.0628
43.9469,21.2721,33.4618,34.642,40.0082,13.9114,9.40856,19.3403,19.4818,23.5346,21.3587,40.2294,26.9757,14.2818,10.9763,7.79598,9.8959,9.0659,10.2232,15.9821,19.511,20.9131,27.583,29.3673,34.1675,29.0309,26.5996,19.6017,34.6835,66.8693,67.82,60.9651,44.8663,31.4603,32.4803,30.629,35.5499,51.4539,39.6339,28.8578,28.1824,40.8599,35.562,27.6085,19.8204,22.6089,30.7161,33.606,30.7207,29.7728,23.8194,23.2513,27.9141,21.5274,14.5685,8.2223,6.37501,6.47704,10.0661,10.295,10.3216,9.72246,14.3342,15.3473,18.9314,19.2643,19.2916,21.7135,31.0226,28.7977,28.3302,32.5344,35.5967
45.7164,19.6834,30.2745,29.8071,35.1136,16.7076,11.9008,19.6985,16.3806,20.414,18.8313,33.7047,25.7619,16.2912,17.3215,7.75133,9.31306,7.2437,9.32421,15.885,19.1305,21.5334,29.5609,31.4326,35.8197,31.7936,30.5825,23.3901,39.2327,73.4774,78.951,74.3104,54.9018,38.0225,38.0218,34.4281,37.678,52.1637,38.7736,28.779,27.677,39.039,33.4198,25.9243,17.1354,20.4136,29.2506,31.2445,27.884,26.6792,21.1219,20.1903,23.725,18.5768,13.977,8.02752,6.52045,6.18264,8.56078,9.50546,9.74548,9.62704,15.7886,16.7741,20.78,21.4813,23.3835,28.3796,45.0365,38.724,31.5077,26.0861,20.2338
56.8417,28.9483,37.2605,36.6357,36.0758,13.4405,9.35156,22.7204,21.5158,25.5362,26.7818,44.8869,27.1707,16.3194,13.6088,4.71638,6.64439,9.84177,12.223,19.5468,21.8545,24.5212,32.8523,33.9722,38.6976,34.8008,34.0509,28.4287,48.139,86.4642,82.3169,69.3166,47.2637,30.5864,30.5767,27.3551,32.3045,46.3116,34.388,26.2058,26.9703,38.2155,32.4974,25.413,17.7881,20.913,29.6129,32.1546,29.5383,28.0865,22.3001,21.1938,25.0796,20.1983,14.4075,8.49,6.98292,6.92997,10.1098,11.3031,11.9426,11.427,16.8832,16.9017,19.0744,17.4997,16.2924,18.3827,28.9966,28.1277,30.7693,52.0858,82.0704
55.1673,31.5619,40.6434,42.964,40.5604,16.1481,13.9116,20.3016,19.6684,23.3987,23.6388,37.839,22.4045,16.5438,17.5222,5.56789,7.49843,7.57475,9.75559,16.3452,20.7036,23.3848,30.4628,30.283,33.0002,26.4474,23.6508,17.7641,32.8942,66.7978,70.5801,65.8242,49.6831,34.8149,35.6613,32.4932,36.9858,51.5124,38.1964,28.7983,26.8657,38.2862,32.1176,24.1647,15.2489,17.556,26.8572,29.0145,26.2485,24.5735,19.5723,20.5332,25.9698,21.0618,15.4689,8.831,7.32632,6.45581,8.04391,7.98455,7.473,7.70231,13.3572,14.7039,18.9235,20.6196,23.321,31.3507,50.7882,44.8173,33.5738,28.6667,23.1727
44.067,21.4008,31.3697,27.5512,30.1639,12.1618,10.3282,18.6429,19.7184,23.145,20.5356,37.5996,25.4955,14.9481,7.94989,4.58083,4.88602,6.7955,10.4165,19.0803,22.83,25.6875,33.0693,33.7212,36.4414,29.2314,25.0832,16.6935,29.3607,57.745,60.6583,56.9332,43.6309,31.6111,34.9123,33.0779,38.2716,52.9728,39.0281,29.228,28.1811,39.6951,33.5726,25.0179,16.8015,19.7452,28.4761,29.9209,26.6329,23.8369,18.6122,18.5605,24.0147,19.5467,15.0338,8.73353,6.71253,6.31988,9.09423,9.8447,9.89428,10.0009,16.619,18.4616,24.21,25.8543,25.9365,27.3904,37.6892,31.3434,24.5955,23.0605,21.1103
45.5368,23.0453,31.6802,33.0669,39.0392,16.286,11.7294,20.3067,19.5903,24.1104,24.0546,39.7784,27.1956,12.6294,9.14765,7.76849,12.7846,10.9615,13.3271,20.4212,23.1974,24.3054,31.2495,31.702,34.526,28.3474,25.0546,18.6821,33.9968,68.0615,75.3459,72.8844,53.8434,36.6582,36.2621,31.8825,36.0612,48.8655,36.0995,26.5035,24.4548,33.6722,29.2962,23.7129,17.1422,21.8399,33.7606,39.2591,36.9165,33.6807,25.9767,23.9523,27.4681,21.2898,16.4906,9.29682,7.30764,6.51472,8.85835,9.45713,9.49646,9.54199,16.2928,17.5174,21.4875,21.7924,21.6667,24.6165,36.7573,30.7228,24.7401,22.7949,21.3558
52.6597,28.4294,37.5359,37.0368,38.9768,13.5228,10.3326,16.7501,19.011,22.0883,22.1031,36.3673,26.9729,14.887,11.3061,7.06948,9.98682,8.56321,10.5693,16.2963,19.6127,21.3752,26.8315,27.55,32.181,27.3741,25.5341,18.4905,32.8572,63.7355,67.9239,63.8406,46.7002,32.4721,30.901,26.5625,28.9355,41.553,31.7172,25.0689,24.3135,34.1103,30.2116,24.9171,18.9334,23.5728,36.0565,45.5877,42.2431,39.4846,30.443,27.3491,29.4301,21.5819,16.4594,9.66998,7.94305,7.07854,9.36034,10.3948,10.5933,9.82215,14.5408,15.3246,19.4763,18.8784,18.0778,20.5542,31.8079,26.785,22.2284,21.3895,19.0072
39.0426,20.2771,29.867,32.8564,38.0472,13.7839,10.1679,17.3319,21.0038,24.9519,20.6073,34.1966,22.9887,13.5891,10.3989,5.24315,7.61052,8.58161,11.4323,18.1471,22.4464,25.3076,32.063,32.3782,33.9871,26.8625,23.3567,15.8688,29.1226,59.4925,61.3561,55.6614,40.7315,27.3333,27.7961,25.5536,28.873,40.9894,32.0531,25.2281,25.4038,37.9187,36.0228,31.959,25.257,31.3466,44.6845,46.1714,38.4546,30.642,19.7994,15.9922,16.3556,11.9881,9.39353,6.2598,6.84674,7.67406,11.6706,13.5909,14.0363,13.1919,19.3265,18.2824,20.0871,18.4574,17.3745,20.3987,30.5478,28.0542,26.9605,28.9026,26.3483
44.6276,21.7192,29.203,35.2357,37.6447,11.8681,8.81052,16.7014,18.2422,23.0194,23.6663,42.6218,24.0028,15.046,12.2033,7.74967,12.0285,9.36718,11.2683,16.615,19.9504,22.1354,29.5671,31.0962,34.6423,29.0134,26.1902,17.8716,33.4037,67.7416,69.9979,63.9762,46.1269,31.6803,31.2561,28.566,32.2265,46.1749,35.7209,27.0856,25.5874,36.2474,30.5138,24.2798,16.8292,19.8316,29.7822,34.1664,31.0576,28.9284,21.5775,19.4494,22.4852,18.0987,13.9076,8.44721,7.74696,7.4865,10.7494,11.9339,12.075,11.7166,17.4558,18.6049,23.3492,21.5146,19.9286,21.0899,27.8093,23.8319,21.8765,27.6545,29.1686
45.5837,21.1349,30.7911,39.1437,44.995,19.2656,13.1038,20.0138,19.7788,24.5507,28.1609,43.1583,25.6308,12.0974,9.41692,8.12434,14.6029,12.9527,15.2927,22.2969,26.78,29.8819,38.8531,39.088,41.4237,33.6465,29.5619,22.7117,39.9732,79.9216,83.0248,77.1878,57.5722,40.986,44.184,40.0009,42.7425,55.9568,41.1784,30.9578,29.6722,42.3384,36.3546,27.8467,19.1653,23.0514,32.8833,36.774,33.1336,29.2686,22.1764,20.7938,23.5275,18.3673,14.4869,8.37592,6.69699,6.70203,9.6493,10.5385,10.7746,10.3443,16.3086,16.9958,20.5481,19.3515,18.2894,20.9103,30.8414,26.3344,23.2394,24.8971,25.3247
50.321,22.9518,34.6839,36.9001,38.8775,16.7606,10.755,18.9852,20.932,25.9107,29.7506,41.7342,23.6005,11.5162,7.91997,8.30603,15.8503,13.1837,15.2377,22.5621,25.7547,28.9353,36.8218,37.3792,40.8317,32.8264,28.3224,17.9102,33.2393,70.4049,72.4661,67.9955,51.0805,36.467,38.3514,35.0702,38.8613,53.4194,39.5399,29.463,29.572,42.1633,36.1179,29.0422,19.797,21.7978,30.7791,33.092,29.0676,25.7501,19.3528,18.0827,22.3123,17.0562,13.0478,7.35796,6.23497,6.07929,8.81239,9.92203,10.0947,10.2132,16.9194,18.4062,23.8604,23.9652,22.7215,26.4272,40.53,31.7101,22.6767,19.0235,15.1495
49.0305,22.7637,28.7263,26.7701,30.6088,14.5356,12.3326,18.2331,19.8838,24.8152,22.6897,36.8049,24.2055,9.94596,3.18353,6.90769,11.7495,10.1234,11.2734,16.3927,20.5141,23.8746,32.4037,34.2492,36.4949,29.7671,24.8775,16.2692,28.1065,53.3231,53.1985,48.6114,35.4381,24.0466,26.4196,25.4862,30.0391,44.0887,35.0501,27.9983,28.5235,40.2413,34.5167,27.517,19.6025,23.1417,33.5387,35.4584,31.8929,28.9281,22.4534,20.9996,23.3094,17.6966,13.0992,7.26634,6.17822,6.11106,9.0128,10.5628,11.3745,11.3865,18.1629,19.4351,24.2105,23.5101,22.7259,24.545,34.5079,27.9138,21.7102,18.7845,14.6932
54.9225,26.0647,33.6338,35.2418,38.0635,18.6086,12.3467,17.9221,20.4419,23.654,23.3085,37.5637,22.4652,8.85408,2.05949,7.49595,10.345,8.24122,9.68427,15.4406,19.6775,22.2385,30.5041,31.9778,36.1772,30.664,27.8104,20.2118,33.8361,61.7169,61.544,54.7067,39.7066,25.8972,26.1725,25.5231,30.3592,45.5813,35.9277,27.9722,28.1704,40.0414,35.2671,27.2148,19.0863,21.9347,32.7241,37.0127,34.572,32.2718,26.403,26.4389,31.8756,24.351,18.5649,9.71859,7.47755,6.48926,8.66625,9.8414,10.848,10.6249,15.3552,16.8997,22.1202,21.7275,20.2888,20.7326,27.8979,22.2983,18.1813,18.7032,16.4806
47.1073,23.6653,33.5965,31.0589,35.4245,16.062,13.2812,23.8234,23.1871,28.777,24.4971,36.15,24.5659,13.0046,5.40751,6.33558,10.0342,9.50677,11.7808,18.8713,22.6387,24.7253,30.4941,29.5496,32.5141,25.7364,21.9702,13.1928,24.529,52.0543,60.5658,61.3566,48.6143,34.9098,35.4549,31.2091,32.1341,42.6245,31.1815,23.8447,23.5319,33.0107,29.794,24.4566,17.1349,21.2091,32.9071,36.7883,32.1677,27.8159,20.0152,18.0171,20.3126,15.5018,12.712,7.78815,7.12568,7.41346,11.3973,12.4716,12.3636,11.4527,16.4,18.4813,24.5573,25.867,27.2582,32.3613,47.9375,36.9069,23.0835,12.3886,6.23238
58.2771,29.8269,37.1154,32.7648,33.8858,14.5434,14.8178,22.7128,22.9932,25.9717,24.9721,42.1742,28.7793,13.5896,10.6061,6.52561,9.07061,8.29616,9.74903,15.5507,18.3992,20.0447,27.9281,30.0717,35.8083,30.2,26.5304,17.6764,33.4017,71.8072,77.5952,75.3817,57.7544,40.2867,40.189,36.4183,40.6542,54.2505,40.0742,29.7182,29.3566,42.8504,37.3602,30.1918,22.3992,26.7818,38.9009,42.2561,37.937,33.6247,24.2157,21.945,24.2973,17.4152,12.1947,6.81509,5.83484,5.54991,8.24352,9.5169,10.0356,10.0284,16.2557,17.1519,20.5241,19.2166,18.0946,19.1498,27.3372,23.2775,20.7455,24.1533,25.7044
48.4281,25.3048,34.1207,33.1051,34.3194,11.9283,11.2035,18.8141,19.7214,24.2168,24.0262,44.8828,29.7142,15.5008,15.6206,5.53221,6.31289,6.72535,9.62143,17.0606,21.14,23.8249,31.2514,33.3833,37.5656,31.0791,28.2851,20.8888,35.81,67.8423,68.5696,62.5852,46.4153,31.6816,32.1608,31.0326,37.5941,54.9109,42.6033,32.3717,32.8542,45.8148,40.1513,31.3807,20.9293,23.7583,32.2627,33.3115,28.0645,24.7483,18.8602,17.7942,20.28,15.4052,11.5221,6.48115,5.57637,6.145,9.64608,10.6015,10.3398,10.1801,16.164,17.4266,21.56,21.0255,21.2754,23.2392,32.6527,30.9883,30.6721,40.1828,48.2585
41.6477,18.8987,31.5592,36.4744,41.3869,14.135,8.41539,18.5151,21.7681,26.3128,22.706,37.7468,28.6646,17.851,17.5005,5.62333,7.93748,8.36741,10.8789,17.609,20.4306,21.9653,30.4423,33.1558,37.9697,31.4398,27.7016,19.302,32.3186,61.031,59.624,52.0151,37.2039,24.7128,25.8883,26.4182,31.9171,46.7598,37.2306,30.1705,31.2177,45.6651,39.9033,30.9035,21.9204,25.386,35.9973,38.3775,33.9289,29.8688,22.3841,20.8168,23.3895,18.4511,14.861,8.62381,7.54613,7.79421,11.3681,11.6113,10.9489,10.1147,15.237,16.1552,19.6499,18.4319,17.6313,19.1393,26.7429,22.8101,19.6748,23.0879,25.561
43.0941,20.2028,30.7033,30.0769,33.5757,14.6179,13.9643,23.3322,20.5188,23.8312,20.7486,38.7511,26.2028,12.0207,11.0238,3.9438,4.68094,8.3137,12.9143,21.896,25.6331,28.0474,36.6268,36.8665,39.2746,30.2033,26.1959,19.3163,32.4696,60.778,64.6436,62.5043,49.2721,35.8221,37.3551,36.1294,40.8797,58.5121,44.2778,33.4598,33.0547,45.258,38.0075,29.1628,19.6796,22.7006,31.6859,33.8577,29.524,24.3536,17.6132,16.5339,19.8145,15.178,11.4036,7.37885,6.6715,6.84637,10.1557,11.3792,11.3498,10.528,15.8592,17.1141,21.74,21.6511,21.9658,24.8388,36.0762,29.4923,21.3108,16.5196,12.7236
41.5558,21.6063,31.3806,28.9282,27.7863,9.3806,10.4666,19.8485,20.2811,22.9985,19.1322,30.2866,22.0399,16.8779,16.4279,6.93841,11.0144,12.6441,15.4306,23.5712,28.5134,30.8239,38.1385,38.8413,39.5496,30.7135,27.261,19.2883,32.2671,61.1048,63.4443,59.24,43.9221,29.9342,30.351,27.8516,32.6635,48.9332,38.3469,28.7924,28.0308,38.0397,32.3425,24.5209,15.799,18.8247,27.1097,29.1701,26.0968,23.8289,17.1458,16.7935,21.669,18.6772,16.2332,10.0066,8.36672,8.28978,11.8925,12.9906,12.8108,12.1802,18.6733,19.461,23.1111,21.9351,21.5063,24.1239,33.7422,28.3052,23.1726,23.9614,25.3376
53.1294,30.83,38.7477,34.0182,36.0061,15.4523,14.3328,23.2313,24.2686,27.2982,23.4771,38.7005,29.4948,15.5883,11.8575,5.95084,8.98257,7.73025,10.3402,17.1543,21.6342,24.6888,31.2209,32.1465,35.5132,27.8265,23.5347,14.4449,26.4333,54.2177,57.978,55.7264,42.6485,31.0357,34.0797,33.8023,40.408,58.402,45.4291,33.9673,33.6372,45.4435,38.8166,30.9311,21.1915,24.0751,33.2533,35.2929,32.0945,28.8709,21.8344,21.8051,26.9604,20.3257,15.0751,8.31521,6.50559,5.74681,7.82874,8.16988,8.15751,8.03717,12.4336,13.8854,18.5221,19.3633,20.5809,24.882,36.6446,32.2365,27.1705,24.1176,20.9566
54.4273,24.144,32.1947,30.591,35.5056,13.6258,9.26511,17.0529,21.1577,25.887,28.044,46.2717,27.1808,13.7197,11.3623,5.65332,7.17335,7.39625,11.006,19.3178,25.0647,26.6471,34.0599,35.1504,39.8501,32.6134,29.9696,23.004,40.4195,79.8402,80.5793,74.8733,55.4655,38.5672,38.932,35.9136,42.1901,59.1177,44.5409,32.8402,31.0655,41.1701,35.1462,26.5023,18.6312,22.7946,33.846,36.0941,31.9724,29.6488,23.4022,21.5578,23.8489,17.4328,12.4353,7.25718,6.08506,5.80569,8.46367,9.77408,10.5944,10.792,17.5902,19.2454,24.0849,23.6399,22.6685,23.881,33.6023,24.6803,16.7569,14.2462,12.172
63.8205,30.1691,38.047,46.4682,44.6332,17.0999,8.95598,19.0038,20.1102,24.2214,25.487,42.1677,24.6968,15.1929,13.1156,7.38118,9.67516,9.22001,11.1496,18.3739,22.1069,26.4711,33.6098,33.2437,35.0989,27.6387,24.9362,18.3248,34.2626,69.3613,71.7358,65.7022,48.5935,34.1153,35.8393,33.6115,38.6704,53.4792,39.5929,30.036,29.7186,40.5228,34.5742,26.1883,17.6932,21.5778,31.5813,34.8879,31.6503,28.6817,21.8597,21.6391,26.5892,19.7872,13.978,7.39751,6.01417,5.51278,7.72822,9.04558,9.86947,10.7152,18.2917,20.0549,24.5657,23.8676,22.5656,24.7237,33.452,26.8548,21.8791,22.0741,21.6752
55.0757,27.8736,35.9468,39.4716,39.1776,13.9481,11.6541,21.46,24.8311,25.463,26.4639,40.8402,25.3539,10.1579,5.44922,7.37928,11.4071,9.6346,12.1242,19.1761,21.9611,25.6791,31.6455,32.0739,34.6,28.2184,26.0513,18.2206,34.1596,70.2438,74.624,69.905,52.9772,38.6158,39.9268,35.8117,41.892,59.4572,44.5326,33.1432,32.166,43.9616,38.0867,29.894,20.5676,24.4198,35.5217,38.2992,33.4243,28.8017,20.5842,18.5091,21.0977,15.8719,11.6345,6.72485,5.93387,6.47744,10.0629,10.7919,10.5076,9.83179,15.2026,15.7265,18.6198,19.8208,21.7847,25.9341,38.0941,32.0775,24.8108,18.9377,13.163
52.0325,22.5426,32.2897,31.4084,34.3895,12.5028,8.79223,18.3626,20.1843,24.1676,25.4459,41.2673,24.9063,14.8874,15.1245,8.4814,11.7942,12.2118,13.9023,20.1049,21.1829,23.2467,30.25,32.5457,36.4538,30.6983,28.605,22.0142,37.1722,68.2462,68.1292,61.1048,44.154,30.2417,30.0451,27.6001,31.5708,45.0805,34.3435,26.8761,27.2372,39.7345,34.2624,26.6117,18.4221,22.0763,32.742,35.0985,31.5581,28.026,21.1748,20.1878,24.3113,19.2336,14.6498,8.57718,7.29506,7.11819,10.3448,11.2075,10.7259,10.1566,16.186,17.2015,20.9581,21.5507,22.4118,26.6578,38.6858,30.4329,21.5322,14.8366,9.45391
48.264,19.4953,28.3026,31.4959,36.3698,14.0661,11.4401,20.1352,18.7278,21.5086,19.9304,36.8409,26.4218,15.2256,12.0745,6.6861,11.479,10.7034,12.7379,20.1245,26.1847,30.6492,38.9253,38.7395,42.8332,35.0215,29.4027,21.5615,37.9841,75.1854,75.1968,67.1874,48.452,33.8959,36.2706,33.5023,39.4773,57.8578,44.1583,33.4185,31.6603,44.0726,38.348,29.4667,20.8609,23.9494,35.1996,38.5738,36.4269,35.3636,28.6361,28.7698,33.9213,24.5672,17.0349,9.03167,6.99044,6.48094,8.67136,8.99584,8.8269,8.89721,15.0719,15.9928,19.9646,19.4368,18.4389,19.7445,26.0311,21.1021,17.0139,16.5214,15.4944
42.2063,16.1113,25.4572,29.6422,32.5937,12.0332,9.59361,17.7242,16.5725,20.2671,18.3602,35.0474,23.1969,17.6721,17.6367,7.30758,11.5534,12.8008,15.0211,21.6975,25.527,27.7448,35.7805,36.9442,40.2566,32.3731,27.8967,18.5944,33.3723,66.6482,68.9595,64.6047,48.1121,32.5614,32.8038,31.5071,37.1508,52.4959,39.2459,29.0907,29.4583,42.2115,35.7364,28.494,20.2064,24.0776,34.2934,38.4265,35.6371,33.6817,26.3247,25.8861,31.1329,23.4989,15.807,8.65084,6.74429,6.0751,8.17638,8.46148,8.45326,8.55148,14.1161,15.4173,19.3483,18.0926,17.4642,20.0423,28.2295,23.0633,18.9921,21.4871,24.4012
38.9552,14.7429,24.7743,27.6062,33.2347,13.4023,10.4362,19.3963,19.462,22.9647,22.0991,41.4194,26.3247,15.3343,16.7333,9.2062,15.2517,12.4213,16.1264,25.1951,26.8188,29.7672,39.0384,41.5402,43.4613,34.1674,30.3468,21.3296,37.5109,74.623,74.924,67.2878,48.9332,34.2733,36.2356,33.6214,38.943,54.1104,39.2304,28.7042,28.597,41.3985,35.9401,27.3393,19.5403,23.3658,33.0603,37.17,33.0584,29.1966,22.205,20.6894,23.2367,17.7988,13.5311,7.83321,6.56745,5.60209,7.51201,8.40592,8.87202,9.10196,15.375,17.2295,22.0354,21.6256,21.4803,25.0942,35.7614,31.076,27.309,33.4788,44.944
45.6087,25.5231,36.6016,32.8824,32.1727,15.0452,11.1595,20.608,19.3274,23.1033,18.4036,37.8358,28.0267,16.8903,17.7653,5.75764,7.55518,10.795,15.9787,26.6657,30.1898,34.6363,42.3385,41.1384,43.918,33.3221,27.5697,19.3611,32.5555,62.2358,61.7263,55.9246,41.4218,28.188,29.0238,26.9354,32.1683,48.0234,37.2443,29.0895,30.2295,42.6237,38.9797,32.1008,23.8895,28.8313,38.9724,41.3843,35.7888,29.9489,21.9866,20.4114,23.5925,17.2043,12.066,6.50178,5.48445,5.72449,8.93152,10.1522,10.3413,9.93983,15.3049,15.2871,17.8152,16.572,15.8928,18.21,28.8304,27.7335,28.5631,38.1825,50.975
